stockId,ReturnOfNetTangibleAssets_FirstQuartile,ONWR,LongDebtRatio,YoY,OperatingProfitMargin,ReturnOfEquity_FirstQuartile,ReturnOfNetTangibleAssets_Median,ReturnOfRequest,IntrinsicValue_FirstQuartile,IntrinsicValue_Median,QuarterLength,IntrinsicValue_ThirdQuartile,Profit_4,GrossProfitRatio,revenue12
1232,0.20161738722725028,0.664989389991622,0.1123148435987488,0.0990257685040683,0.0814431955974651,0.227874039670252,0.2322344860035189,0.08959565319318744,21585640.52189167,34786288.76859626,33,39759142.64854401,1384226.0,0.1368997154592446,22232158.0
1233,0.03731222744825668,0.8036557528366556,0.1122336785155716,-0.0379258187892461,0.0639603949941131,0.0434381532220342,0.04257262866090125,0.13067194313793584,679144.2486661366,755491.5975219012,33,914643.860081479,74181.0,0.6107695908738128,2184924.0
1234,0.03650667160889037,0.9189454491257901,0.0978938740837615,-0.2271679028394874,0.0200628604511727,0.043655097777075005,0.0410510847899877,0.1308733320977774,5557670.542434913,6248079.41838534,33,6811297.54166233,673049.0,0.23945339410359,9291716.0
1235,0.018823397341504948,0.8430048092995576,0.0103925268057223,-0.3797616265482589,0.0686789893166016,0.010603822991077101,0.04366794047757035,0.13529415066462377,1394858.0925048457,2207752.0025675707,33,2860150.7184905866,-72784.0,0.2854841444802442,209826.0
1236,-0.00703789297788145,0.9000540031218891,0.0865179697901922,-0.0428621117126115,0.0461110897234947,-0.009143511743284975,0.0042752869060249,0.14175947324447039,-95689.49240264168,155717.30026440194,33,295011.99016899616,-22147.0,0.2809067860462302,1835165.0
1240,0.07302107248555983,0.7974719870197845,0.0206098714854954,0.028942742605184,0.0463235123602801,0.09312698114078158,0.1027566890728321,0.12174473187861005,1590792.3477532743,1968023.8318913442,32,2135970.2069850774,206665.0,0.1278886067436575,2781559.0
1256,0.12288875954130213,0.7205680494589725,0.0405983653161247,0.2365197002269354,0.1324993715946781,0.09975220958422784,0.19997048451040006,0.10927781011467448,5635339.401003317,8087772.0958401235,32,10458281.861573048,,0.3038661597384433,4775685.0
1259,0.0264264943720868,0.7299053090088563,0.287888865173374,0.0290020539751566,0.0058672061798786,0.03855265056183515,0.04431018053966975,0.13339337640697832,938353.0632864661,1490879.2424354507,33,2065896.662179789,72457.0,0.2276426075304133,6140887.0
1264,0.18081752260273753,0.787653117205795,0.0174870986382119,0.0272365841932024,0.168511573164162,0.17885727838361942,0.187836706814385,0.09479561934931563,11259781.11923497,11826305.046581361,33,14183050.589419898,769707.0,0.3321787379622197,6862895.0
1268,0.061031878606971526,0.7905781928584343,0.3589495119178267,0.1091259427952546,0.1588269937490161,0.11855774282552532,0.0758647949072101,0.12474203034825714,1911274.299030682,2437025.162371507,33,3223055.731352506,489967.0,0.4889205849943193,6643015.0
1294,0.17519597546740145,0.6993886051686237,0.07873907565278,0.3123342429949648,0.2314043788450829,0.16712180753529388,0.1768569709693845,0.09620100613314965,1694552.953357045,1731871.1769429296,7,1784904.1512411165,149618.0,0.3679615524597568,852499.0
1295,0.06477369309583515,0.874707072559763,0.3404705848770638,-0.2338489709500829,0.068228428667313,0.12678533028818859,0.0702839001588844,0.12380657672604123,757142.4357983568,871552.4974856724,7,912041.8215562443,149945.0,0.4744108434633455,983053.0
1301,0.004971439657887475,0.7345722184198181,0.1810953740835247,0.0066926236244045,-0.0310072696704323,0.006208702390603125,0.0560168056195356,0.13875714008552814,65692994.59304473,238784371.51389623,33,471571757.83259606,-6830480.0,0.0370480762209051,172447035.0
1303,0.01090755513906365,0.8579429256689108,0.1790394499954807,0.3135260234219728,0.054548538725644,0.015135706876664975,0.04141602169237265,0.1372731112152341,17752713.39560786,143601019.05992234,33,365751730.85636616,18320204.0,0.1193444238387286,274333837.0
1304,-0.013105202955753424,0.780486096761648,0.2470010082181586,-0.014252420815984,-0.0585321115942385,-0.015302866111485226,0.01418085623596545,0.14327630073893838,-6620910.549033271,3153993.451002598,33,10755382.17304156,-2597395.0,0.0285701178637283,43235490.0
1305,-0.03357842384497848,0.8970397837024526,0.3152142450936143,0.2069379548327158,-0.0656530430213489,-0.0494834334303783,0.03553542538937835,0.14839460596124462,-8287744.425707193,1115337.7119942643,33,10346083.153103529,-770898.0,0.0196876852393783,9959746.0
1307,0.0267336282472664,0.5836732622038717,0.1300955735295641,0.0914841388552277,0.1390418411756398,0.0367078496732753,0.041768941029389495,0.1333165929381834,7232433.37741659,8522165.479415204,33,13259721.712539393,1088744.0,0.3259252460961748,10987412.0
1308,-0.021296986617657176,0.6606094506639374,0.0396484066707434,0.1042282322458276,0.0103892871901302,-0.015729479724310047,0.0638955024027258,0.14532424665441432,2645778.6025201306,7216166.431272753,33,10332691.233816413,-927757.0,0.0566172370302891,5632563.0
1309,-0.041287249306360074,0.6785699014098601,0.0497410166542473,-0.20619478329749,-0.0825692642614892,-0.038538868389953726,0.024099349764239553,0.15032181232659003,704739.9086704683,3642376.543289912,33,10629313.6654841,-585483.0,-0.0175641878025773,13221139.0
1310,-0.06529802398473547,0.5637367983177299,0.0240683826335015,-0.386145563509002,0.0711959414953537,-0.0686309379890936,-0.0369421959696327,0.1563245059961839,1753096.9078476853,2831366.0256247115,33,7366003.1242746245,-1041038.0,0.0894020864698049,8283512.0
1312,-0.029491799459851274,0.7841930832741086,0.2793048367240004,0.0581796010754173,-0.1189289035342698,-0.04192949088152757,0.04347845951624755,0.14737294986496283,-16531448.852964938,12918740.401764426,33,46394990.10781514,-4997233.0,-0.0172703895319523,24459545.0
1313,-0.04131187367801197,0.6081296810422647,0.3221456931571643,0.0471040345365121,0.0135261438370459,-0.050847441679858676,-0.013196928828781401,0.150327968419503,-4868095.5796693135,1122238.9597651176,33,7714217.337328434,-1185140.0,0.0620985944030571,60660519.0
1314,-0.0030658623955855,0.9851396372292488,0.1130242973310838,-0.2382838213684583,-0.1581704763822396,-0.0054493296022767,0.0084748414459374,0.14076646559889638,-15400349.060584474,-6403515.835477123,33,797472.4965328984,-2922095.0,-0.0712371687228639,16222408.0
1315,0.033845169389504576,0.3951831056342391,0.0189155408089525,0.0343441498074283,-0.1013770583477297,0.015307236726384975,0.07473166714342815,0.13153870765262388,7762728.010584514,9552055.83531534,33,11826217.157258278,146789.0,0.1099624529413526,2128056.0
1316,-0.016315148205252726,0.7629511951279887,0.0551991436974402,1.5296178992534957,0.0293664518488963,-0.028533415831037003,-0.010946116906163199,0.1440787870513132,-281184.115367888,701428.6349736596,33,3347692.760529384,-137610.0,0.3215377698552707,6404524.0
1319,0.04069647368539317,0.8656235149221586,0.0758892750730416,0.0253930638725324,0.1576152281119511,0.0591737172982377,0.061381148769304894,0.12982588157865171,11486910.59669973,16615390.717255086,33,30235494.990848403,3294237.0,0.325053669639394,23148682.0
1321,-0.0019930962830454497,0.861905470935864,0.4128238477941956,0.1339473395673762,0.0237065980696882,-0.004355256024468851,0.01108434945466245,0.14049827407076138,-3324534.493086382,-2359259.1482944917,33,-1074973.5059285997,-195007.0,0.119738583756956,3536029.0
1323,0.035823566234780224,0.6658912179750651,0.311137036685742,0.0433567238007592,0.0445380810481941,0.054504567244637626,0.06320763173417321,0.13104410844130496,991707.8820969518,1598016.5564617757,33,2066909.8380882228,51216.0,0.1863196796347293,2041571.0
1324,0.00049427328832635,0.6293144578983715,0.0249122170030351,0.041021222394965,-0.030984787358725,0.0006937213342567,0.00510701733715455,0.13987643167791844,382358.5508264087,405553.8797140949,33,486106.01460436394,-60034.0,0.1614730878186968,704826.0
1325,-0.0046211798745911005,0.41775572230114716,0.0190435165383441,-0.3119621490040113,-0.3807369101486748,-0.002354327165877425,0.025506540452606502,0.1411552949686478,1512532.433813346,1769499.8372381616,33,2560593.6113670506,-64449.0,-0.2001083177553765,253028.0
1326,0.001093553031380175,0.667331838459351,0.0966051314504742,0.1545293772932748,0.0381704980333226,0.0005944006528959367,0.0356497850463982,0.13972661174215498,140949000.73228136,242197106.14190257,33,390786316.22537655,889670.0,0.0774041300230039,300607441.0
1336,0.037798083691186576,0.8444858803281599,0.0933884897083452,0.0037476222472484,-0.0058445824390436,0.048097861738544946,0.0545160771791465,0.13055047907720338,1039332.9398245988,1495112.4440780214,33,1971931.8711279482,28657.0,0.1226091361653453,2412254.0
1337,-0.279086503067543,0.8032460241141048,0.010370472779241,-0.0961327946181557,-0.6451058131596912,-0.21949594874716905,-0.16093439094291634,0.20977162576688577,-7169425.393135357,-2855641.6893205675,32,-1847798.7002840578,,-0.0867116525757496,610221.0
1338,-0.008982074942072,0.8180687080496991,0.2727786514786057,0.0624354195766761,-0.0468709838501554,-0.0112708692661094,0.033215400343083804,0.14224551873551802,-2123870.3283089637,2293596.3668762688,32,4162294.3743654275,,0.2508171850754355,5225355.0
1339,0.0368203077403011,0.7642327592376639,0.0438109460771575,0.146532997859007,-0.0026325390953592,0.03971639409220752,0.07352372343841634,0.13079492306492474,2170049.028765615,3385034.8761990475,33,3754904.0973453945,313652.0,0.2461664757928022,1562293.0
1340,-0.22793540351124955,0.8222839917768601,0.083960801511597,-0.70784389656211,-3.769916921731526,-0.1048543337890557,-0.1918770978519619,0.1969838508778124,-2792469.9378738976,-2229431.584138365,32,-1620237.7220484358,,-1.812680367293397,66242.0
1341,0.1268186710515877,0.8298716792801654,0.0138857772556305,0.1453957810290595,0.1515134158699387,0.206524794298255,0.1359987166873972,0.10829533223710308,2158345.9602490845,2296376.962170138,30,2517330.882621512,,0.2505808403460075,2623372.0
1342,0.15052213266990666,0.8938079270932036,0.1111487098981964,0.3720016912494104,0.2035823108412325,0.2061646551001719,0.1826970865291599,0.10236946683252335,4549371.859882832,5346639.646540175,22,5974340.8923758175,464195.0,0.2720310481475223,3199562.0
1402,0.015812301738935323,0.7851963229447426,0.2918824014895324,0.1943789600671313,0.0798775495448606,0.028555434748611424,0.018402090542295052,0.13604692456526618,-71029421.80031563,-61998102.32581395,33,-55352022.19045004,8592152.0,0.2190151916712991,257921249.0
1409,0.010262899293221724,0.8128211209569369,0.083389202594405,0.3513216838957235,0.0,0.03547146379531098,0.0176289734417046,0.13743427517669457,37172482.73239905,46153072.954913564,33,55775327.45908785,2153105.0,0.0,40791495.0
1410,0.04807230918280695,0.5331908849184572,0.1353588396341112,0.3707528314457028,-0.0211163823559099,0.031883634210867276,0.07155528235280101,0.12798192270429828,706079.9662784314,854790.9573800614,33,948899.6472521487,33372.0,0.3161602907035429,197226.0
1413,-0.0371029185264751,0.9011638619393051,0.3232129224185253,-0.1645814541494716,-0.0336871334880067,-0.08002024960057375,0.009971249758535701,0.14927572963161878,-1163030.8669258351,-410017.0481293134,33,62959.106955489726,56091.0,-0.0086866767752425,1920414.0
1414,0.00866530889819005,0.8456799976921524,0.1629378900502918,0.1112426893518294,-0.0619909741564714,0.010510559194873051,0.01505967057318935,0.1378336727754525,196936.18353736075,373007.17039185576,33,650641.1122795406,58309.0,0.1110249268413073,451535.0
1416,0.025444009652324573,0.13850359900901094,0.1844017020126003,0.6112127236580517,-0.0110264371060306,-0.010553765336971974,0.0668310720460713,0.13363899758691888,4253612.408198396,4488932.23901582,33,4893477.2697432935,160214.0,0.3495625176404177,406653.0
1417,-0.07930975153519924,0.40667383930251294,0.0387859370062343,-0.1024971575356887,-0.0269394945457009,-0.049616370105297354,-0.02237139340234625,0.15982743788379983,776443.845677216,1314271.8518776465,33,2067595.6843259986,85464.0,0.6682702080086727,420531.0
1418,-0.1006645449723901,0.8434837997458573,0.0991364670430389,2.064139941690962,-35.141975308641975,-0.46951276300575195,-0.01641287711404185,0.16516613624309753,-2343779.640534514,-136835.52879000804,33,461131.02419739764,-73184.0,-0.0817901234567901,4052.0
1419,0.05477861201710105,0.46307015215823566,0.0386289155499614,0.0214728097280839,0.1050626717511546,0.04487395070149007,0.0729748296172346,0.12630534699572477,17553756.660535995,19647527.767541625,33,21352762.51074017,3936364.0,0.2586048489828615,5244865.0
1423,0.040656942819606925,0.24310397615495,0.0508662618902127,0.1790670778720123,-0.0202029904267921,0.0169130230988113,0.06353564423045505,0.12983576429509827,3097044.4421258676,3328157.9347656993,33,3927608.737222937,375872.0,0.2507924310825088,87018.0
1432,-0.05649041919723714,0.7632043053579561,0.1940575747970597,-0.3866754666468357,-0.2662977902755971,-0.1822569404551759,-0.01072247026508645,0.1541226047993093,-701011.6984773801,-59135.355770333204,33,130377.18216334679,588391.0,0.1650351627380994,1099109.0
1434,0.037506277797986376,0.5110404830358516,0.1534217274550016,0.0562547939621658,0.0284645168204758,0.024566419193313174,0.05903070209955215,0.1306234305505034,29572272.72799433,34542142.43803818,33,44494309.39653793,1014780.0,0.1117747700671741,26878710.0
1435,-0.06353080055215007,0.6734234292177883,0.1524795234677225,0.0,-6.149832775919733,-0.049543793189660075,-0.036148563898423594,0.15588270013803754,-117138.1155368872,21023.868367313145,33,184744.95848317596,-54162.0,0.6408026755852843,5982.0
1436,0.028048070509191076,0.8721976051819824,0.1869729257510445,0.4462130602126688,-0.1610327022375215,0.09101822180101338,0.044244164621193446,0.13298798237270223,-32921.95481688529,1612986.98093565,33,4896576.959762476,835767.0,0.4921996557659208,3668322.0
1437,0.042761167273326274,0.7244381746220805,0.3028405063549336,-0.0061047307636551,0.4704000552355855,0.0585768147049191,0.051336155022890254,0.12930970818166845,2960430.349207312,3581272.60963141,33,4454679.099795096,558522.0,0.6141276517396332,898132.0
1438,-0.012671565269922275,0.9879811359976852,0.0865666179785592,,0.3241177608172153,-0.03467906919586487,-0.00489150316572275,0.1431678913174806,-1354670.4337031092,-1095248.1186023247,33,-225434.31143341505,306763.0,0.3956294025861178,1649464.0
1439,0.028571694121458976,0.8133959535197147,0.0807726443469256,-0.3827963815267418,0.0646011170829381,0.020180950500354674,0.0398613429851606,0.13285707646963527,1599266.5586698328,1946066.7219054913,33,2690564.525123682,282907.0,0.3011908525661292,746301.0
1440,-0.00620395977999085,0.7217122255991684,0.1729913062711596,-0.1343387833930377,-0.0383721202600798,-0.007632250502911525,0.01887626222908565,0.14155098994499773,3360490.333136078,9459861.14036639,33,18735227.359258022,-248353.0,0.0872510901642236,13227713.0
1441,-0.1270597690221311,0.9236688334818748,0.1905491284517715,-0.0127742585056844,-0.1116637325465971,-0.2726603901946572,-0.06714969350900195,0.1717649422555328,-871472.5296319488,-559082.6687051796,33,-326650.43277232687,-116561.0,0.0141840782770201,1403272.0
1442,0.010285730810744199,0.965442892944288,0.2691555834744872,-0.186810091443501,0.3443868430461208,0.0226951413636867,0.038870553219430254,0.13742856729731395,-1815070.3636856973,2702175.4626507014,33,10211900.277142305,718174.0,0.4986592777976403,1970553.0
1443,-0.0040984068761115,0.948023077880117,0.4354690516546082,-0.0226767452200978,0.3599889896689353,-0.0247146651813388,0.020346971212767302,0.1410246017190279,-3262528.6947303396,-1944304.3654438346,33,-1227942.3006921401,149485.0,0.4769338003844736,949332.0
1444,-0.0203495765277162,0.9268350556796517,0.0634812247762982,0.810245545323328,-0.0066004111824275,-0.031216488790404777,0.00144175154985595,0.14508739413192906,-2451944.303396308,359846.56848727353,33,2828407.22191051,-671121.0,0.0544755444490843,7856526.0
1445,-0.03850683437143905,0.8040605694593965,0.4481903226127732,-0.1220947383129686,0.0234311971658072,-0.03819071609169547,-0.0217836353071225,0.1496267085928598,-2385683.0259112194,-1820649.043152844,33,-962986.9895765847,-132457.0,0.2464660282717738,689258.0
1446,-0.0059343146371692995,0.581144385829806,0.0009181075380383,-0.018388824862907,0.223444054589527,-0.013755755353167825,-0.0008252741838942999,0.14148357865929234,1239532.1552967206,1334203.5434412984,33,2971503.965839391,233960.0,0.3910367804132954,583491.0
1447,-0.034690929049331326,0.8438259919861888,0.108683104110081,-0.4556331500781841,0.0071830881567689,-0.0503078393500865,-0.01121099863817935,0.14867273226233285,-2191543.999139203,-131103.5724504809,33,1540707.3465103358,-779615.0,0.0265974593878436,28349425.0
1449,-0.0070150831239124,0.7773855443753497,0.2895971825930316,0.9871730241416008,-0.0757303305657029,-0.0435287252926846,0.00856136608539785,0.14175377078097812,-1422995.901437806,-770605.4770486837,33,-435453.9249115605,-34207.0,0.1006012003845868,3149709.0
1451,-0.020272632284013676,0.6214117985172125,0.0395317829482059,-0.189841807491316,0.0589474510881836,-0.017895769421244073,0.02097188937062245,0.14506815807100343,2392303.741660054,3569716.5805710857,33,4776560.266691972,175317.0,0.1645210585043897,6293579.0
1452,0.0510014884668999,0.34383063224558297,0.0171685204611036,0.1496464334867827,-0.0351346330142506,0.023124805089943724,0.08575684699665889,0.12724962788327504,2160525.353331179,2425316.630473719,33,2711849.03999637,-55350.0,0.0330483618964661,1366029.0
1453,-0.012348081294148675,0.8518396847339563,0.0525626096347505,0.0080645161290322,-22.448275862068964,-0.014948456428306726,0.00316421614360655,0.14308702032353718,141533.3350499021,317037.0199210805,33,775611.584854645,12217.0,0.6392572944297082,1483.0
1454,-0.013911936830674576,0.716913413195953,0.0052133325057414,0.0783177825626303,-0.0970021653483083,-0.013850512260966626,0.011536651220236949,0.14347798420766866,421792.7045569427,681489.4747918381,33,734608.105613467,-152858.0,0.0380278673868631,1402933.0
1455,-0.046156852160932724,0.8731216340962848,0.1884712455103109,-0.0487007246110402,-0.0356906123616322,-0.0670636095016741,-0.01745982232796615,0.15153921304023318,-3302161.025568484,-1691116.4043015526,33,-102717.65320600732,-433407.0,0.0212555669059735,5561641.0
1456,0.001748707651915025,0.9977576412306891,0.1043169995625725,-0.6904350642340495,0.2499189301520459,0.00631138794808255,0.0062185599514335,0.13956282308702125,-1242499.829244712,-932608.0338505884,33,-275798.46587159066,323577.0,0.3968037926986896,832433.0
1457,0.01309372298194645,0.8784526842468178,0.3559828819123498,-0.0869498346620184,0.1249540388638098,0.024475670578291378,0.02090308641168985,0.1367265692545134,-2507813.961499766,-1565292.331555183,33,602908.682251404,211729.0,0.059188673940113,2742989.0
1459,-0.07811916160440098,0.4670845168902222,0.0196256582375036,-0.0347766871741887,0.1051436234642671,-0.1203216764223317,0.009566629874436301,0.15952979040110027,1138112.018468419,2610575.6422645035,33,3746262.6150281625,490788.0,0.1887869873680567,1056171.0
1460,-0.043466909249187474,0.9282520673133926,0.1199434078736495,-0.0736043692946306,0.0069705188575063,-0.13156911589681053,-0.0209071578451897,0.1508667273122969,-3439230.8887938582,-1975608.9545561597,33,-997225.6403763886,-200177.0,0.176793796915538,6816320.0
1463,0.03507270475228073,0.534477523243676,0.0389319848434793,0.0080963916868545,-0.0915068056992756,0.0244333607558085,0.0495495038757832,0.13123182381192983,1736275.6979698108,1899568.35402322,33,2303223.988383759,-60810.0,0.1706121149406989,231881.0
1464,0.0049947228585803995,0.8790281194911785,0.1740055310695006,0.0457164444969734,0.0351671220626291,0.011986790693967124,0.014619834492284399,0.13875131928535492,-309002.08208348695,747357.1037934297,33,2043562.1801265758,155126.0,0.2088423348224625,12144186.0
1465,-0.0300666487056475,0.6438428666866318,0.0200332880278283,0.1868806454441813,-0.1375276700310716,-0.026736734259706248,0.001440224095619001,0.14751666217641188,381868.767763198,593418.2046102539,33,856828.0872418336,-40573.0,0.0235880668548567,371555.0
1466,-0.035514975535874974,0.86992640624805,0.4214663003850948,0.0459515382521099,0.0154006505620315,-0.07227809507380382,-0.01605517793536045,0.14887874388396877,-1856478.742235247,-1452735.7232813572,33,-753162.5529628058,-116904.0,0.1264488878017793,2435865.0
1467,-0.024171569294522324,0.7643487539792436,0.2424025850015192,-0.1155414741054838,0.0054580712052493,-0.05438432530906905,-0.004456689110367,0.1460428923236306,-1304484.189991381,-512361.4500506567,33,180301.87477434613,-84616.0,0.197598414842165,5130055.0
1468,0.00885365103580805,0.8252963568761346,0.1263003523778509,-0.3747378791077335,0.0537355533790401,0.00716958016193655,0.0176141070313303,0.137786587241048,273511.6554742004,429571.9864960073,33,588670.7026036899,19700.0,0.2590479921645445,654965.0
1470,0.060145976838316274,0.5513384237020577,0.0077862993651718,-0.1840443736354517,0.1227150361987402,0.04828728170048568,0.07917011959924675,0.12496350579042094,892773.2217798401,983982.9738116531,33,1062522.4982219916,74284.0,0.2698831708528266,755456.0
1471,-0.2321073647142315,0.22240167239716754,0.024681738046305,-0.6610609311841908,-1.4444898700826747,-0.15967404726793452,-0.09193706294080364,0.1980268411785579,668863.5721317509,1016610.102501641,33,1275318.0238542627,-36055.0,-0.2024620695920777,135491.0
1472,-0.07776729318482598,0.6065857737698548,0.1690119795818677,0.3504978131303694,0.1163613773673227,-0.190047445677427,0.00810748762214915,0.15944182329620651,378260.4762711534,1033229.0764399776,33,2910930.557359368,337242.0,0.1466712018934207,3711061.0
1473,-0.020877433371409328,0.7179894367917697,0.0477878050538975,-0.01522042547748,0.0526876720453625,-0.017337627737368376,0.0400291087192641,0.14521935834285235,1018467.673294442,2579907.105277391,33,3424328.198289972,509.0,0.183786429720251,6073697.0
1474,0.0119981068989907,0.8012440218470889,0.1655319825394688,0.0468409191698871,-0.0075857777520512,0.018351702348123927,0.0237977334577328,0.13700047327525233,409059.1790203183,709967.1498739994,33,1074405.5831409544,31652.0,0.109048811194883,2858364.0
1475,-0.06482959421737858,0.4814587578531522,0.0652606421637914,0.0581874356333676,0.1219084623210313,-0.11134252697636877,0.25779054547892843,0.15620739855434465,878798.7755458518,5189302.158602102,33,336635035.4341774,168223.0,0.1788594287947673,1427976.0
1476,0.19711670732255138,0.9191272918399412,0.0039698736857632,0.0068735647845987,0.2281360597106143,0.21843808286663302,0.2150886442437887,0.09072082316936217,61413705.67207329,64094044.18636251,33,67895676.6861178,5670064.0,0.321662351484814,38130190.0
1477,0.15011386154918344,0.8671673854772644,0.0474213296279781,0.0884470927566945,0.1548099025411855,0.21181672695580564,0.16482180763333337,0.10247153461270415,28637930.721656736,38933518.26516798,33,45697514.723837234,3416645.0,0.2614408087949754,33863015.0
1503,0.04619347125886562,0.8931116092785796,0.0412035206800818,0.0835481826166795,0.1604715481169376,0.06764942004702898,0.047951903017212444,0.1284516321852836,20455085.70239403,22183778.917962868,33,24471662.393724043,3498366.0,0.2377170839339591,39512636.0
1504,0.05881366447995035,0.4950399414757552,0.1601468061729524,0.1055212011300114,0.0827898797866752,0.052697000924689846,0.07416213792192825,0.1252965838800124,74363704.1515135,82261842.29424664,33,87795536.72976607,5282914.0,0.2347984158136517,60781920.0
